"FileName","ObjectName","ObjectType","Dimensions","DataType","Attributes","Status"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_7/batch_normalization_7/beta:0",H5I_DATASET,"48","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_7/batch_normalization_7/moving_mean:0",H5I_DATASET,"48","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_7/batch_normalization_7/moving_variance:0",H5I_DATASET,"48","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_8",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_8/batch_normalization_8",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_8/batch_normalization_8/beta:0",H5I_DATASET,"64","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_8/batch_normalization_8/moving_mean:0",H5I_DATASET,"64","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_8/batch_normalization_8/moving_variance:0",H5I_DATASET,"64","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_9",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_9/batch_normalization_9",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_9/batch_normalization_9/beta:0",H5I_DATASET,"64","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_9/batch_normalization_9/moving_mean:0",H5I_DATASET,"64","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/batch_normalization_9/batch_normalization_9/moving_variance:0",H5I_DATASET,"64","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_1",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_1/conv2d_1",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_1/conv2d_1/kernel:0",H5I_DATASET,"32 x 3 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_10",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_10/conv2d_10",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_10/conv2d_10/kernel:0",H5I_DATASET,"96 x 64 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_11",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_11/conv2d_11",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_11/conv2d_11/kernel:0",H5I_DATASET,"96 x 96 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_12",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_12/conv2d_12",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_12/conv2d_12/kernel:0",H5I_DATASET,"32 x 192 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_13",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_13/conv2d_13",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_13/conv2d_13/kernel:0",H5I_DATASET,"64 x 256 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_14",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_14/conv2d_14",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_14/conv2d_14/kernel:0",H5I_DATASET,"48 x 256 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_15",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_15/conv2d_15",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_15/conv2d_15/kernel:0",H5I_DATASET,"64 x 48 x 5 x 5","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_16",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_16/conv2d_16",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_16/conv2d_16/kernel:0",H5I_DATASET,"64 x 256 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_17",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_17/conv2d_17",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_17/conv2d_17/kernel:0",H5I_DATASET,"96 x 64 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_18",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_18/conv2d_18",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_18/conv2d_18/kernel:0",H5I_DATASET,"96 x 96 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_19",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_19/conv2d_19",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_19/conv2d_19/kernel:0",H5I_DATASET,"64 x 256 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_2",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_2/conv2d_2",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_2/conv2d_2/kernel:0",H5I_DATASET,"32 x 32 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_20",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_20/conv2d_20",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_20/conv2d_20/kernel:0",H5I_DATASET,"64 x 288 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_21",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_21/conv2d_21",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_21/conv2d_21/kernel:0",H5I_DATASET,"48 x 288 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_22",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_22/conv2d_22",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_22/conv2d_22/kernel:0",H5I_DATASET,"64 x 48 x 5 x 5","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_23",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_23/conv2d_23",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_23/conv2d_23/kernel:0",H5I_DATASET,"64 x 288 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_24",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_24/conv2d_24",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_24/conv2d_24/kernel:0",H5I_DATASET,"96 x 64 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_25",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_25/conv2d_25",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_25/conv2d_25/kernel:0",H5I_DATASET,"96 x 96 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_26",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_26/conv2d_26",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_26/conv2d_26/kernel:0",H5I_DATASET,"64 x 288 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_27",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_27/conv2d_27",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_27/conv2d_27/kernel:0",H5I_DATASET,"384 x 288 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_28",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_28/conv2d_28",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_28/conv2d_28/kernel:0",H5I_DATASET,"64 x 288 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_29",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_29/conv2d_29",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_29/conv2d_29/kernel:0",H5I_DATASET,"96 x 64 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_3",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_3/conv2d_3",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_3/conv2d_3/kernel:0",H5I_DATASET,"64 x 32 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_30",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_30/conv2d_30",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_30/conv2d_30/kernel:0",H5I_DATASET,"96 x 96 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_4",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_4/conv2d_4",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_4/conv2d_4/kernel:0",H5I_DATASET,"80 x 64 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_5",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_5/conv2d_5",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_5/conv2d_5/kernel:0",H5I_DATASET,"192 x 80 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_6",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_6/conv2d_6",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_6/conv2d_6/kernel:0",H5I_DATASET,"64 x 192 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_7",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_7/conv2d_7",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_7/conv2d_7/kernel:0",H5I_DATASET,"48 x 192 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_8",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_8/conv2d_8",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_8/conv2d_8/kernel:0",H5I_DATASET,"64 x 48 x 5 x 5","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_9",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_9/conv2d_9",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/conv2d_9/conv2d_9/kernel:0",H5I_DATASET,"64 x 192 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/dense_1",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/dense_1/dense_1",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/dense_1/dense_1/bias:0",H5I_DATASET,"2","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/dense_1/dense_1/kernel:0",H5I_DATASET,"2 x 768","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/dropout_1",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/global_average_pooling2d_1",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/input_1",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/max_pooling2d_1",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/max_pooling2d_2",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/max_pooling2d_3",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/mixed0",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/mixed1",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/mixed2",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","model_weights/mixed3",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights",H5I_GROUP,"","","weight_names","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/Adam",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/Adam/iterations:0",H5I_DATASET,"","H5T_STD_I64LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam",H5I_GROUP,"","","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable:0",H5I_DATASET,"64 x 288 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_10:0",H5I_DATASET,"64 x 288 x 1 x 1","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_11:0",H5I_DATASET,"64","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_12:0",H5I_DATASET,"96 x 64 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_13:0",H5I_DATASET,"96","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_14:0",H5I_DATASET,"384 x 288 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_15:0",H5I_DATASET,"96 x 96 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_16:0",H5I_DATASET,"384","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_17:0",H5I_DATASET,"96","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_18:0",H5I_DATASET,"2 x 768","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_19:0",H5I_DATASET,"2","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_1:0",H5I_DATASET,"64","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_2:0",H5I_DATASET,"96 x 64 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_3:0",H5I_DATASET,"96","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_4:0",H5I_DATASET,"384 x 288 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_5:0",H5I_DATASET,"96 x 96 x 3 x 3","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_6:0",H5I_DATASET,"384","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_7:0",H5I_DATASET,"96","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_8:0",H5I_DATASET,"2 x 768","H5T_IEEE_F32LE","","Success"
"model-134-wire-e8e71fc090141d7c6fb334359152d295.hdf5","optimizer_weights/training/Adam/Variable_9:0",H5I_DATASET,"2","H5T_IEEE_F32LE","","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights",H5I_GROUP,"","","layer_names; backend; keras_version","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_1",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_10",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_11",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_12",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_13",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_14",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_15",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_16",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_17",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_18",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_19",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_2",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_20",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_21",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_22",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_23",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_24",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_25",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_26",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_27",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_28",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_29",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_3",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_30",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_4",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_5",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_6",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_7",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_8",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/activation_9",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/average_pooling2d_1",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/average_pooling2d_2",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/average_pooling2d_3",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/batch_normalization_1",H5I_GROUP,"","","weight_names","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/batch_normalization_1/batch_normalization_1",H5I_GROUP,"","","","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/batch_normalization_1/batch_normalization_1/beta:0",H5I_DATASET,"32","H5T_IEEE_F32LE","","Success"
"model-272-general-e5ce2d69b035975cb5336cec0da9a32a.hdf5","model_weights/batch_normalization_1/batch_normalization_1/moving_mean:0",H5I_DATASET,"32","H5T_IEEE_F32LE","","Success"
